id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,manual_sentiment,is_tagged,cleaned_text,emojis,emoji_count,has_question,has_exclamation,has_caps,word_count,char_count,positive_keywords,negative_keywords,punctuation_count,avg_word_length,sentence_count,hour,ml_sentiment,ml_confidence,ml_probabilities,ml_prob_negative,ml_prob_neutral,ml_prob_positive,model_type
17884862280220348,That's a horrible argument. A can of beans or a loaf of bread is cheaper and a hell of a lot better at staving off hunger.,david.powell.7777019,2025-08-10 20:35:53+00:00,https://www.threads.com/@david.powell.7777019/post/DNMCielh_-j,TEXT_POST,,122,True,False,,no,that horrible argument can bean loaf bread cheap and hell lot bett stav off hung,,0,False,False,False,26,122,0,1,2,3.730769230769231,2,20,negative,0.86,"{np.str_('negative'): 0.86, np.str_('neutral'): 0.1, np.str_('positive'): 0.04}",0.86,0.1,0.04,traditional
17854465554450252,"This is stupid. If you care about the poor, help them make better choices instead of irrational excuses.",david.powell.7777019,2025-08-10 20:37:30+00:00,https://www.threads.com/@david.powell.7777019/post/DNMCuPmhY9j,104,TRUE,104,True,,,no,thi stupid you care about the poor help them make bett choice instead irrational excuse,,0,False,False,False,18,104,0,1,3,4.833333333333333,2,20,negative,0.78,"{np.str_('negative'): 0.78, np.str_('neutral'): 0.01, np.str_('positive'): 0.21}",0.78,0.01,0.21,traditional
18067281013947425,"You look like you could miss a few meals. Also, there’s a thing called a job and they pay you to do work for them so you can then buy your own food, ANY FOOD YOU WANT, because it is YOUR money.",dbiagi347,2025-08-11 13:55:36+00:00,https://www.threads.com/@dbiagi347/post/DNN5hiLtEEX,193,TRUE,193,True,,,no,you look like you could mis few meal also there thing call job and they pay you work for them you can then buy your own food any food you want because your money,,0,False,False,True,42,193,0,0,5,3.619047619047619,2,13,negative,0.69,"{np.str_('negative'): 0.69, np.str_('neutral'): 0.09, np.str_('positive'): 0.22}",0.69,0.09,0.22,traditional
18067281013947425,"You look like you could miss a few meals. Also, there’s a thing called a job and they pay you to do work for them so you can then buy your own food, ANY FOOD YOU WANT, because it is YOUR money.",dbiagi347,2025-08-11 13:55:36+00:00,https://www.threads.com/@dbiagi347/post/DNN5hiLtEEX,193,TRUE,193,True,,,no,you look like you could mis few meal also there thing call job and they pay you work for them you can then buy your own food any food you want because your money,,0,False,False,True,42,193,0,0,5,3.619047619047619,2,13,negative,0.69,"{np.str_('negative'): 0.69, np.str_('neutral'): 0.09, np.str_('positive'): 0.22}",0.69,0.09,0.22,traditional
18076789903779501,This is the least educated take on nutrition I've ever heard. People seriously need to think about the consequences for other peopl and question why they think themselves right.,deadfinksdonttalk,2025-08-09 23:56:39+00:00,https://www.threads.com/@deadfinksdonttalk/post/DNJ0uA7hQ2j,TEXT_POST,,177,True,False,,no,thi the least educat take nutrition ever heard people serious need think about the consequence for oth peopl and question why they think themselve right,,0,False,False,False,29,177,1,0,2,5.137931034482759,2,23,negative,0.8,"{np.str_('negative'): 0.8, np.str_('neutral'): 0.0, np.str_('positive'): 0.2}",0.8,0.0,0.2,traditional
17872932738311022,I'm autistic and soda is my safe beverage.,deadguybob,2025-08-10 03:44:00+00:00,https://www.threads.com/@deadguybob/post/DNKOvP-ORIY,TEXT_POST,,42,True,False,,no,autistic and soda safe beverage,,0,False,False,False,8,42,0,0,1,4.375,1,3,negative,1.0,"{np.str_('negative'): 1.0, np.str_('neutral'): 0.0, np.str_('positive'): 0.0}",1.0,0.0,0.0,traditional
18088070689616251,"Subsidies of billion dollar cola companies makes no sense. Also, shoving Coca Cola down poor people’s throats just makes them more dependent on socialized healthcare.",dean_socks,2025-08-10 14:20:57+00:00,https://www.threads.com/@dean_socks/post/DNLXoYHuHhC,TEXT_POST,,166,True,False,,no,subsidie billion dollar cola companie make sense also shov coca cola down poor people throat just make them more dependent socializ healthcare,,0,False,False,False,25,166,0,1,3,5.68,2,14,negative,0.67,"{np.str_('negative'): 0.67, np.str_('neutral'): 0.09, np.str_('positive'): 0.24}",0.67,0.09,0.24,traditional
18301347604219066,"A bunch of bananas is like $2, leaves you $1 to get a water. Would you rather 4-5 bananas and a water or a 12oz soda?",deanodiscipline,2025-08-10 17:07:29+00:00,https://www.threads.com/@deanodiscipline/post/DNLqsCxRQFq,TEXT_POST,,117,True,False,,no,bunch banana like leave you get wat would you rath banana and wat 12oz soda,,0,True,False,False,26,117,0,0,3,3.5384615384615383,2,17,negative,0.82,"{np.str_('negative'): 0.82, np.str_('neutral'): 0.16, np.str_('positive'): 0.02}",0.82,0.16,0.02,traditional
18065835419337214,"Soda is never ""a really great solution"" If you're really trying to make the argument that you just need something in your stomach for $3.00, there are far better choices than soda.",dearn3wenger,2025-08-10 18:08:55+00:00,https://www.threads.com/@dearn3wenger/post/DNLxuD0uY-s,TEXT_POST,,180,True,False,,no,soda nev real great solution you real try make the argument that you just need someth your stomach for there are far bett choice than soda,,0,False,False,False,32,180,1,1,3,4.65625,2,18,negative,0.75,"{np.str_('negative'): 0.75, np.str_('neutral'): 0.0, np.str_('positive'): 0.25}",0.75,0.0,0.25,traditional
17987599463698641,That’s a huge bitch!,dedtone,2025-08-11 13:07:15+00:00,https://www.threads.com/@dedtone/post/DNNz_Y9NKtD,TEXT_POST,,20,True,False,,no,that huge bitch,,0,False,True,False,4,20,0,0,1,4.25,1,13,negative,0.98,"{np.str_('negative'): 0.98, np.str_('neutral'): 0.0, np.str_('positive'): 0.02}",0.98,0.0,0.02,traditional
17987221007838345,"For less than $3 you  an buy 1 cucumber, 2 roma tomatoes, 1 apple, 1 lemon. Dice up, squeeze lemon on top. Healthy and easy summer salad. *priced on Walmart app",deeeemho,2025-08-10 16:25:26+00:00,https://www.threads.com/@deeeemho/post/DNLl4JzOc3t,TEXT_POST,,160,True,False,,no,for les than you buy cucumb roma tomatoe apple lemon dice squeeze lemon top healthy and easy summ salad pric walmart app,,0,False,False,False,31,160,0,0,7,4.161290322580645,4,16,negative,0.76,"{np.str_('negative'): 0.76, np.str_('neutral'): 0.2, np.str_('positive'): 0.04}",0.76,0.2,0.04,traditional
18088390984779705,I have hypoglycemia and it you drink that soda it helps for a hot minute and then you get worse,deekalu,2025-08-09 23:18:50+00:00,https://www.threads.com/@deekalu/post/DNJwZCevD62,95,TRUE,95,True,,,no,have hypoglycemia and you drink that soda help for hot minute and then you get worse,,0,False,False,False,20,95,0,0,0,3.8,1,23,negative,0.69,"{np.str_('negative'): 0.69, np.str_('neutral'): 0.21, np.str_('positive'): 0.1}",0.69,0.21,0.1,traditional
18097600399613093,"Im a judgemental a hole ,now go do a push-up at your job.
We are tired of paying for your free waddle source, paying for you to get diabetes, then all the stuff to keep you alive after you get it.",deepsouth_fareast,2025-08-10 12:46:39+00:00,https://www.threads.com/@deepsouth_fareast/post/DNLM1pexxO6,196,TRUE,197,True,,,no,judgemental hole now push your job are tir pay for your free waddle source pay for you get diabete then all the stuff keep you alive aft you get,,0,False,False,False,41,197,0,1,5,3.8048780487804876,2,12,negative,0.9,"{np.str_('negative'): 0.9, np.str_('neutral'): 0.01, np.str_('positive'): 0.09}",0.9,0.01,0.09,traditional
18060614972366047,Of course *you* think that,derpy_terpz,2025-08-10 20:16:00+00:00,https://www.threads.com/@derpy_terpz/post/DNMAQ2LvgRq,TEXT_POST,,26,True,False,,no,course you think that,,0,False,False,False,5,26,0,0,0,4.4,1,20,negative,0.95,"{np.str_('negative'): 0.95, np.str_('neutral'): 0.01, np.str_('positive'): 0.04}",0.95,0.01,0.04,traditional
17917136193137964,"I was homeless, and I’m *on* SNAP. Shut tf up",derpy_terpz,2025-08-10 20:16:25+00:00,https://www.threads.com/@derpy_terpz/post/DNMAT3gSnch,45,TRUE,45,True,,,no,was homeles and snap shut,,0,False,False,True,10,45,0,0,2,3.6,2,20,negative,0.94,"{np.str_('negative'): 0.94, np.str_('neutral'): 0.04, np.str_('positive'): 0.02}",0.94,0.04,0.02,traditional
17917136193137964,"I was homeless, and I’m *on* SNAP. Shut tf up",derpy_terpz,2025-08-10 20:16:25+00:00,https://www.threads.com/@derpy_terpz/post/DNMAT3gSnch,45,TRUE,45,True,,,no,was homeles and snap shut,,0,False,False,True,10,45,0,0,2,3.6,2,20,negative,0.94,"{np.str_('negative'): 0.94, np.str_('neutral'): 0.04, np.str_('positive'): 0.02}",0.94,0.04,0.02,traditional
18394532587188181,Retard opinion,dgen311,2025-08-11 12:52:43+00:00,https://www.threads.com/@dgen311/post/DNNyU8CuSBL,TEXT_POST,,14,True,False,,no,retard opinion,,0,False,False,False,2,14,0,0,0,6.5,1,12,negative,0.95,"{np.str_('negative'): 0.95, np.str_('neutral'): 0.05, np.str_('positive'): 0.0}",0.95,0.05,0.0,traditional
18076636669778188,Soda isn't good for hypoglycemia will fucking Spike you you know nothing you found a tiny amount of information you put it together and you think you're a fucking expert the best thing for hypoglycemia is milk because it contains protein which stops blood sugars from spiking you fucking dinner plate face looking jerk off you're not intelligent go home your opinion doesn't matter just because you have one doesn't mean it's,dgen311,2025-08-11 12:54:05+00:00,https://www.threads.com/@dgen311/post/DNNyfAYu60C,425,TRUE,425,True,,,no,soda isn good for hypoglycemia will fuck spike you you know noth you found tiny amount information you put togeth and you think you fuck expert the best thing for hypoglycemia milk because contain protein which stop blood sugar from spik you fuck dinn plate face look jerk off you not intelligent home your opinion doesn matt just because you have one doesn mean,,0,False,False,False,72,425,1,1,0,4.916666666666667,1,12,negative,0.77,"{np.str_('negative'): 0.77, np.str_('neutral'): 0.1, np.str_('positive'): 0.13}",0.77,0.1,0.13,traditional
18161904376370324,Soda isn't good for hypoglycemia will fucking Spike you you know nothing you found a tiny amount of information you put it together and you think you're a fucking expert the best thing for hypoglycemia is milk because it contains protein which stops blood sugars from spiking you fucking dinner plate face looking jerk off you're not intelligent go home your opinion doesn't matter just because you have one doesn't mean it's,dgen311,2025-08-11 12:53:48+00:00,https://www.threads.com/@dgen311/post/DNNyc8UOzq6,425,TRUE,425,True,,,no,soda isn good for hypoglycemia will fuck spike you you know noth you found tiny amount information you put togeth and you think you fuck expert the best thing for hypoglycemia milk because contain protein which stop blood sugar from spik you fuck dinn plate face look jerk off you not intelligent home your opinion doesn matt just because you have one doesn mean,,0,False,False,False,72,425,1,1,0,4.916666666666667,1,12,negative,0.77,"{np.str_('negative'): 0.77, np.str_('neutral'): 0.1, np.str_('positive'): 0.13}",0.77,0.1,0.13,traditional
17975176817913856,Yes the corporations destroying our planet. Perfect let’s subsidize them with food stamps,diktyna,2025-08-10 20:03:48+00:00,https://www.threads.com/@diktyna/post/DNL-3agyVHB,TEXT_POST,,89,True,False,,no,yes the corporation destroy our planet perfect let subsidize them with food stamp,,0,False,False,False,13,89,2,0,1,5.923076923076923,2,20,negative,1.0,"{np.str_('negative'): 1.0, np.str_('neutral'): 0.0, np.str_('positive'): 0.0}",1.0,0.0,0.0,traditional
17963093675806759,Hog logic.,dixon_buhtz,2025-08-10 00:51:00+00:00,https://www.threads.com/@dixon_buhtz/post/DNJ68Jksmvv,TEXT_POST,,10,True,False,,no,hog logic,,0,False,False,False,2,10,0,0,1,4.5,1,0,negative,0.9,"{np.str_('negative'): 0.9, np.str_('neutral'): 0.1, np.str_('positive'): 0.0}",0.9,0.1,0.0,traditional
17867706123349393,"Buy some actual sugar with your SNAP and some lemons, and make lemonade.",djag_82,2025-08-10 22:26:38+00:00,https://www.threads.com/@djag_82/post/DNMPNlnyBCP,TEXT_POST,,72,True,False,,no,buy some actual sugar with your snap and some lemon and make lemonade,,0,False,False,True,13,72,0,0,2,4.615384615384615,1,22,negative,0.71,"{np.str_('negative'): 0.71, np.str_('neutral'): 0.18, np.str_('positive'): 0.11}",0.71,0.18,0.11,traditional
18077607877948615,"Shut the fuck up you fat bitch.  You look like you could live a month off not eating. Last time I checked, Hypoglycemia, ARFID, and homelessness doesn’t make you fat.  Get off your fat lazy ass and get a job",dlv18137,2025-08-09 22:58:46+00:00,https://www.threads.com/@dlv18137/post/DNJuGH-JoAV,TEXT_POST,,207,True,False,,no,shut the fuck you fat bitch you look like you could live month off not eat last time check hypoglycemia arfid and homelessnes doesn make you fat get off your fat lazy ass and get job,,0,False,False,True,40,207,0,1,6,4.15,4,22,negative,0.85,"{np.str_('negative'): 0.85, np.str_('neutral'): 0.05, np.str_('positive'): 0.1}",0.85,0.05,0.1,traditional
18079413841741153,">41
>software engineer
>on public benefits
>definitely 350+lbs
>complaining soda was taken off of things provided by public assistance
>just don't be disgusting on public assistance???",doitallguy,2025-08-10 17:03:35+00:00,https://www.threads.com/@doitallguy/post/DNLqPdqO654,TEXT_POST,,189,True,False,,no,software engine public benefit definite 350 lbs complain soda was taken off thing provid public assistance just don disgust public assistance,,0,True,False,False,26,189,1,1,3,6.115384615384615,1,17,negative,0.92,"{np.str_('negative'): 0.92, np.str_('neutral'): 0.01, np.str_('positive'): 0.07}",0.92,0.01,0.07,traditional
17856067908484892,I mean you can buy WAY more bananas than a single soda and they’ll fill you up more,dope.sweat,2025-08-11 08:29:50+00:00,https://www.threads.com/@dope.sweat/post/DNNUPmIu19l,TEXT_POST,,83,True,False,,no,mean you can buy way more banana than single soda and they fill you more,,0,False,False,True,18,83,0,0,0,3.6666666666666665,1,8,negative,0.62,"{np.str_('negative'): 0.62, np.str_('neutral'): 0.37, np.str_('positive'): 0.01}",0.62,0.37,0.01,traditional
18375334876131095,You shouldn’t be able to get fat on food stamps,doublemeat71,2025-08-10 06:23:50+00:00,https://www.threads.com/@doublemeat71/post/DNKhB5ju8jb,TEXT_POST,,47,True,False,,no,you shouldn able get fat food stamp,,0,False,False,False,10,47,0,0,0,3.8,1,6,negative,0.99,"{np.str_('negative'): 0.99, np.str_('neutral'): 0.01, np.str_('positive'): 0.0}",0.99,0.01,0.0,traditional
18045006533646708,Milk is better,dsplinsell99,2025-08-10 17:20:44+00:00,https://www.threads.com/@dsplinsell99/post/DNLsNKZR3ZL,TEXT_POST,,14,True,False,,no,milk bett,,0,False,False,False,3,14,0,0,0,4.0,1,17,negative,0.96,"{np.str_('negative'): 0.96, np.str_('neutral'): 0.03, np.str_('positive'): 0.01}",0.96,0.03,0.01,traditional
18077058703944334,I’ve been there…with 4 small kids. I wasn’t told what to buy but I bought as healthy as possible anyway. And milk is better than soda to stave off hunger.,dsplinsell99,2025-08-10 17:22:13+00:00,https://www.threads.com/@dsplinsell99/post/DNLsX7_xzkj,154,TRUE,154,True,,,no,been there with small kid wasn told what buy but bought healthy possible anyway and milk bett than soda stave off hung,,0,False,False,False,30,154,0,0,3,4.166666666666667,3,17,negative,0.91,"{np.str_('negative'): 0.91, np.str_('neutral'): 0.04, np.str_('positive'): 0.05}",0.91,0.04,0.05,traditional
18077058703944334,I’ve been there…with 4 small kids. I wasn’t told what to buy but I bought as healthy as possible anyway. And milk is better than soda to stave off hunger.,dsplinsell99,2025-08-10 17:22:13+00:00,https://www.threads.com/@dsplinsell99/post/DNLsX7_xzkj,154,TRUE,154,True,,,no,been there with small kid wasn told what buy but bought healthy possible anyway and milk bett than soda stave off hung,,0,False,False,False,30,154,0,0,3,4.166666666666667,3,17,negative,0.91,"{np.str_('negative'): 0.91, np.str_('neutral'): 0.04, np.str_('positive'): 0.05}",0.91,0.04,0.05,traditional
18056356667375544,Looks like you've had $3 left on EBT quite a few times....,dt_st559,2025-08-10 03:42:06+00:00,https://www.threads.com/@dt_st559/post/DNKOhTouwXh,TEXT_POST,,58,True,False,,no,look like you had left ebt quite few time,,0,False,False,True,12,58,0,0,4,3.9166666666666665,1,3,negative,0.93,"{np.str_('negative'): 0.93, np.str_('neutral'): 0.06, np.str_('positive'): 0.01}",0.93,0.06,0.01,traditional
